Time,Temperature,ProcessTemperature,AgentType,AgentFlow,SampleType,CatalystType,CatalystRatio,Hydrogen,Experiment_Group
27,768,800,Oxygen,0.015,Leather scraps,No Catalyst,0.0,19.95,43
28,784,800,Oxygen,0.015,Leather scraps,No Catalyst,0.0,17.4,43
29,797,800,Oxygen,0.015,Leather scraps,No Catalyst,0.0,14.33,43
30,800,800,Oxygen,0.015,Leather scraps,No Catalyst,0.0,12.1,43
31,800,800,Oxygen,0.015,Leather scraps,No Catalyst,0.0,11.73,43
32,800,800,Oxygen,0.015,Leather scraps,No Catalyst,0.0,11.46,43
33,800,800,Oxygen,0.015,Leather scraps,No Catalyst,0.0,9.81,43
34,800,800,Oxygen,0.015,Leather scraps,No Catalyst,0.0,7.78,43
35,800,800,Oxygen,0.015,Leather scraps,No Catalyst,0.0,6.73,43
36,800,800,Oxygen,0.015,Leather scraps,No Catalyst,0.0,6.6,43
1,21,900,Air,0.05,Leather scraps,Marble dust,5.0,0.0,27
2,28,900,Air,0.05,Leather scraps,Marble dust,5.0,0.0,27
3,47,900,Air,0.05,Leather scraps,Marble dust,5.0,0.0,27
4,77,900,Air,0.05,Leather scraps,Marble dust,5.0,0.0,27
5,118,900,Air,0.05,Leather scraps,Marble dust,5.0,0.0,27
6,167,900,Air,0.05,Leather scraps,Marble dust,5.0,0.0,27
7,226,900,Air,0.05,Leather scraps,Marble dust,5.0,1.0,27
8,290,900,Air,0.05,Leather scraps,Marble dust,5.0,1.0,27
9,355,900,Air,0.05,Leather scraps,Marble dust,5.0,1.0,27
10,413,900,Air,0.05,Leather scraps,Marble dust,5.0,2.0,27
11,466,900,Air,0.05,Leather scraps,Marble dust,5.0,3.0,27
12,510,900,Air,0.05,Leather scraps,Marble dust,5.0,5.0,27
13,549,900,Air,0.05,Leather scraps,Marble dust,5.0,8.0,27
14,581,900,Air,0.05,Leather scraps,Marble dust,5.0,12.0,27
15,610,900,Air,0.05,Leather scraps,Marble dust,5.0,14.0,27
16,636,900,Air,0.05,Leather scraps,Marble dust,5.0,17.0,27
17,659,900,Air,0.05,Leather scraps,Marble dust,5.0,21.0,27
18,682,900,Air,0.05,Leather scraps,Marble dust,5.0,21.0,27
19,702,900,Air,0.05,Leather scraps,Marble dust,5.0,22.0,27
20,720,900,Air,0.05,Leather scraps,Marble dust,5.0,24.0,27
21,737,900,Air,0.05,Leather scraps,Marble dust,5.0,26.0,27
22,754,900,Air,0.05,Leather scraps,Marble dust,5.0,27.0,27
23,768,900,Air,0.05,Leather scraps,Marble dust,5.0,28.0,27
24,784,900,Air,0.05,Leather scraps,Marble dust,5.0,28.0,27
25,797,900,Air,0.05,Leather scraps,Marble dust,5.0,28.0,27
26,800,900,Air,0.05,Leather scraps,Marble dust,5.0,29.0,27
27,810,900,Air,0.05,Leather scraps,Marble dust,5.0,29.0,27
28,823,900,Air,0.05,Leather scraps,Marble dust,5.0,29.0,27
29,835,900,Air,0.05,Leather scraps,Marble dust,5.0,28.0,27
30,847,900,Air,0.05,Leather scraps,Marble dust,5.0,28.0,27
31,859,900,Air,0.05,Leather scraps,Marble dust,5.0,27.0,27
32,869,900,Air,0.05,Leather scraps,Marble dust,5.0,27.0,27
33,879,900,Air,0.05,Leather scraps,Marble dust,5.0,27.0,27
34,889,900,Air,0.05,Leather scraps,Marble dust,5.0,27.0,27
35,900,900,Air,0.05,Leather scraps,Marble dust,5.0,26.0,27
36,900,900,Air,0.05,Leather scraps,Marble dust,5.0,26.0,27
37,900,900,Air,0.05,Leather scraps,Marble dust,5.0,25.0,27
38,900,900,Air,0.05,Leather scraps,Marble dust,5.0,24.0,27
39,900,900,Air,0.05,Leather scraps,Marble dust,5.0,22.0,27
40,900,900,Air,0.05,Leather scraps,Marble dust,5.0,21.0,27
41,900,900,Air,0.05,Leather scraps,Marble dust,5.0,20.0,27
42,900,900,Air,0.05,Leather scraps,Marble dust,5.0,19.0,27
43,900,900,Air,0.05,Leather scraps,Marble dust,5.0,19.0,27
44,900,900,Air,0.05,Leather scraps,Marble dust,5.0,18.0,27
45,900,900,Air,0.05,Leather scraps,Marble dust,5.0,17.0,27
46,900,900,Air,0.05,Leather scraps,Marble dust,5.0,16.0,27
47,900,900,Air,0.05,Leather scraps,Marble dust,5.0,16.0,27
48,900,900,Air,0.05,Leather scraps,Marble dust,5.0,16.0,27
49,900,900,Air,0.05,Leather scraps,Marble dust,5.0,15.0,27
50,900,900,Air,0.05,Leather scraps,Marble dust,5.0,14.0,27
51,900,900,Air,0.05,Leather scraps,Marble dust,5.0,14.0,27
52,900,900,Air,0.05,Leather scraps,Marble dust,5.0,15.0,27
53,900,900,Air,0.05,Leather scraps,Marble dust,5.0,15.0,27
54,900,900,Air,0.05,Leather scraps,Marble dust,5.0,14.0,27
55,900,900,Air,0.05,Leather scraps,Marble dust,5.0,14.0,27
56,900,900,Air,0.05,Leather scraps,Marble dust,5.0,14.0,27
57,900,900,Air,0.05,Leather scraps,Marble dust,5.0,15.0,27
58,900,900,Air,0.05,Leather scraps,Marble dust,5.0,14.0,27
59,900,900,Air,0.05,Leather scraps,Marble dust,5.0,13.0,27
60,900,900,Air,0.05,Leather scraps,Marble dust,5.0,13.0,27
1,21,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
2,28,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
3,47,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
4,77,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
5,118,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
6,167,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
7,226,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
8,290,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
9,355,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
10,413,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
11,466,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
12,510,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
13,549,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
14,581,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
15,610,900,Air,0.05,Leather scraps,Marble dust,10.0,0.0,3
16,636,900,Air,0.05,Leather scraps,Marble dust,10.0,4.24,3
17,659,900,Air,0.05,Leather scraps,Marble dust,10.0,11.53,3
18,682,900,Air,0.05,Leather scraps,Marble dust,10.0,17.8,3
19,702,900,Air,0.05,Leather scraps,Marble dust,10.0,22.97,3
20,720,900,Air,0.05,Leather scraps,Marble dust,10.0,26.55,3
21,737,900,Air,0.05,Leather scraps,Marble dust,10.0,28.41,3
22,754,900,Air,0.05,Leather scraps,Marble dust,10.0,29.2,3
23,768,900,Air,0.05,Leather scraps,Marble dust,10.0,28.9,3
24,784,900,Air,0.05,Leather scraps,Marble dust,10.0,29.99,3
25,797,900,Air,0.05,Leather scraps,Marble dust,10.0,31.16,3
26,800,900,Air,0.05,Leather scraps,Marble dust,10.0,30.21,3
27,810,900,Air,0.05,Leather scraps,Marble dust,10.0,28.71,3
28,823,900,Air,0.05,Leather scraps,Marble dust,10.0,26.32,3
29,835,900,Air,0.05,Leather scraps,Marble dust,10.0,24.19,3
30,847,900,Air,0.05,Leather scraps,Marble dust,10.0,22.35,3
31,859,900,Air,0.05,Leather scraps,Marble dust,10.0,20.91,3
32,869,900,Air,0.05,Leather scraps,Marble dust,10.0,20.0,3
33,879,900,Air,0.05,Leather scraps,Marble dust,10.0,19.65,3
34,889,900,Air,0.05,Leather scraps,Marble dust,10.0,19.57,3
35,900,900,Air,0.05,Leather scraps,Marble dust,10.0,19.64,3
36,900,900,Air,0.05,Leather scraps,Marble dust,10.0,19.84,3
37,900,900,Air,0.05,Leather scraps,Marble dust,10.0,19.99,3
38,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.34,3
39,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.68,3
40,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.0,3
41,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.23,3
42,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.42,3
43,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.26,3
44,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.17,3
45,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.67,3
46,900,900,Air,0.05,Leather scraps,Marble dust,10.0,22.21,3
47,900,900,Air,0.05,Leather scraps,Marble dust,10.0,22.57,3
48,900,900,Air,0.05,Leather scraps,Marble dust,10.0,22.71,3
49,900,900,Air,0.05,Leather scraps,Marble dust,10.0,22.61,3
50,900,900,Air,0.05,Leather scraps,Marble dust,10.0,22.63,3
51,900,900,Air,0.05,Leather scraps,Marble dust,10.0,22.92,3
52,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.3,3
53,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.55,3
54,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.52,3
55,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.46,3
56,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.45,3
57,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.64,3
58,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.82,3
59,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.81,3
60,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.63,3
61,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.3,3
62,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.08,3
63,900,900,Air,0.05,Leather scraps,Marble dust,10.0,23.0,3
64,900,900,Air,0.05,Leather scraps,Marble dust,10.0,22.9,3
65,900,900,Air,0.05,Leather scraps,Marble dust,10.0,22.66,3
66,900,900,Air,0.05,Leather scraps,Marble dust,10.0,22.28,3
67,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.84,3
68,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.69,3
69,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.69,3
70,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.63,3
71,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.47,3
72,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.02,3
73,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.83,3
74,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.93,3
75,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.03,3
76,900,900,Air,0.05,Leather scraps,Marble dust,10.0,21.03,3
77,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.65,3
78,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.34,3
79,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.41,3
80,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.56,3
81,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.63,3
82,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.34,3
83,900,900,Air,0.05,Leather scraps,Marble dust,10.0,19.97,3
84,900,900,Air,0.05,Leather scraps,Marble dust,10.0,19.92,3
85,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.08,3
86,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.21,3
87,900,900,Air,0.05,Leather scraps,Marble dust,10.0,20.03,3
88,900,900,Air,0.05,Leather scraps,Marble dust,10.0,19.52,3
89,900,900,Air,0.05,Leather scraps,Marble dust,10.0,19.39,3
90,900,900,Air,0.05,Leather scraps,Marble dust,10.0,19.5,3
91,900,900,Air,0.05,Leather scraps,Marble dust,10.0,19.68,3
92,900,900,Air,0.05,Leather scraps,Marble dust,10.0,19.51,3
93,900,900,Air,0.05,Leather scraps,Marble dust,10.0,18.93,3
94,900,900,Air,0.05,Leather scraps,Marble dust,10.0,18.66,3
95,900,900,Air,0.05,Leather scraps,Marble dust,10.0,18.71,3
96,900,900,Air,0.05,Leather scraps,Marble dust,10.0,18.89,3
97,900,900,Air,0.05,Leather scraps,Marble dust,10.0,18.64,3
98,900,900,Air,0.05,Leather scraps,Marble dust,10.0,17.97,3
99,900,900,Air,0.05,Leather scraps,Marble dust,10.0,17.62,3
100,900,900,Air,0.05,Leather scraps,Marble dust,10.0,17.63,3
101,900,900,Air,0.05,Leather scraps,Marble dust,10.0,17.73,3
1,21,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
2,28,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
3,47,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
4,77,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
5,118,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
6,167,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
7,226,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
8,290,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
9,355,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
10,413,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
11,466,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
12,510,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
13,549,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
14,581,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
15,610,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
16,636,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
17,659,900,Air,0.05,Leather scraps,Marble dust,15.0,0.0,13
18,682,900,Air,0.05,Leather scraps,Marble dust,15.0,2.07,13
19,702,900,Air,0.05,Leather scraps,Marble dust,15.0,8.14,13
20,720,900,Air,0.05,Leather scraps,Marble dust,15.0,15.76,13
21,737,900,Air,0.05,Leather scraps,Marble dust,15.0,21.73,13
22,754,900,Air,0.05,Leather scraps,Marble dust,15.0,26.61,13
23,768,900,Air,0.05,Leather scraps,Marble dust,15.0,29.73,13
24,784,900,Air,0.05,Leather scraps,Marble dust,15.0,31.74,13
25,797,900,Air,0.05,Leather scraps,Marble dust,15.0,31.9,13
26,800,900,Air,0.05,Leather scraps,Marble dust,15.0,31.46,13
27,810,900,Air,0.05,Leather scraps,Marble dust,15.0,31.64,13
28,823,900,Air,0.05,Leather scraps,Marble dust,15.0,32.44,13
29,835,900,Air,0.05,Leather scraps,Marble dust,15.0,33.3,13
30,847,900,Air,0.05,Leather scraps,Marble dust,15.0,33.65,13
31,859,900,Air,0.05,Leather scraps,Marble dust,15.0,33.16,13
32,869,900,Air,0.05,Leather scraps,Marble dust,15.0,32.16,13
33,879,900,Air,0.05,Leather scraps,Marble dust,15.0,30.85,13
34,889,900,Air,0.05,Leather scraps,Marble dust,15.0,29.62,13
35,900,900,Air,0.05,Leather scraps,Marble dust,15.0,28.41,13
36,900,900,Air,0.05,Leather scraps,Marble dust,15.0,27.52,13
37,900,900,Air,0.05,Leather scraps,Marble dust,15.0,27.03,13
38,900,900,Air,0.05,Leather scraps,Marble dust,15.0,26.84,13
39,900,900,Air,0.05,Leather scraps,Marble dust,15.0,26.91,13
40,900,900,Air,0.05,Leather scraps,Marble dust,15.0,27.17,13
41,900,900,Air,0.05,Leather scraps,Marble dust,15.0,27.45,13
42,900,900,Air,0.05,Leather scraps,Marble dust,15.0,27.72,13
43,900,900,Air,0.05,Leather scraps,Marble dust,15.0,28.68,13
44,900,900,Air,0.05,Leather scraps,Marble dust,15.0,29.68,13
45,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.27,13
46,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.31,13
47,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.21,13
48,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.35,13
49,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.61,13
50,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.72,13
51,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.62,13
52,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.4,13
53,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.35,13
54,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.39,13
55,900,900,Air,0.05,Leather scraps,Marble dust,15.0,30.15,13
56,900,900,Air,0.05,Leather scraps,Marble dust,15.0,29.6,13
57,900,900,Air,0.05,Leather scraps,Marble dust,15.0,28.9,13
58,900,900,Air,0.05,Leather scraps,Marble dust,15.0,28.3,13
59,900,900,Air,0.05,Leather scraps,Marble dust,15.0,27.85,13
60,900,900,Air,0.05,Leather scraps,Marble dust,15.0,27.48,13
61,900,900,Air,0.05,Leather scraps,Marble dust,15.0,27.16,13
62,900,900,Air,0.05,Leather scraps,Marble dust,15.0,26.84,13
63,900,900,Air,0.05,Leather scraps,Marble dust,15.0,26.62,13
64,900,900,Air,0.05,Leather scraps,Marble dust,15.0,26.52,13
65,900,900,Air,0.05,Leather scraps,Marble dust,15.0,26.43,13
66,900,900,Air,0.05,Leather scraps,Marble dust,15.0,26.26,13
67,900,900,Air,0.05,Leather scraps,Marble dust,15.0,26.07,13
68,900,900,Air,0.05,Leather scraps,Marble dust,15.0,25.94,13
69,900,900,Air,0.05,Leather scraps,Marble dust,15.0,25.87,13
70,900,900,Air,0.05,Leather scraps,Marble dust,15.0,25.79,13
71,900,900,Air,0.05,Leather scraps,Marble dust,15.0,25.62,13
72,900,900,Air,0.05,Leather scraps,Marble dust,15.0,25.46,13
73,900,900,Air,0.05,Leather scraps,Marble dust,15.0,25.38,13
74,900,900,Air,0.05,Leather scraps,Marble dust,15.0,25.35,13
75,900,900,Air,0.05,Leather scraps,Marble dust,15.0,25.27,13
76,900,900,Air,0.05,Leather scraps,Marble dust,15.0,25.12,13
77,900,900,Air,0.05,Leather scraps,Marble dust,15.0,24.98,13
78,900,900,Air,0.05,Leather scraps,Marble dust,15.0,24.91,13
79,900,900,Air,0.05,Leather scraps,Marble dust,15.0,24.88,13
80,900,900,Air,0.05,Leather scraps,Marble dust,15.0,24.77,13
81,900,900,Air,0.05,Leather scraps,Marble dust,15.0,24.61,13
82,900,900,Air,0.05,Leather scraps,Marble dust,15.0,24.5,13
83,900,900,Air,0.05,Leather scraps,Marble dust,15.0,24.48,13
84,900,900,Air,0.05,Leather scraps,Marble dust,15.0,24.41,13
85,900,900,Air,0.05,Leather scraps,Marble dust,15.0,24.25,13
86,900,900,Air,0.05,Leather scraps,Marble dust,15.0,23.9,13
87,900,900,Air,0.05,Leather scraps,Marble dust,15.0,23.46,13
88,900,900,Air,0.05,Leather scraps,Marble dust,15.0,22.74,13
89,900,900,Air,0.05,Leather scraps,Marble dust,15.0,21.83,13
90,900,900,Air,0.05,Leather scraps,Marble dust,15.0,20.8,13
91,900,900,Air,0.05,Leather scraps,Marble dust,15.0,19.81,13
92,900,900,Air,0.05,Leather scraps,Marble dust,15.0,18.83,13
1,21,900,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,24
2,28,900,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,24
3,47,900,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,24
4,77,900,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,24
5,118,900,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,24
6,167,900,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,24
7,226,900,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,24
8,290,900,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,24
9,355,900,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,24
10,413,900,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,24
11,466,900,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,24
12,510,900,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,24
13,549,900,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,24
14,581,900,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,24
15,610,900,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,24
16,636,900,Air,0.05,Leather scraps,No Catalyst,0.0,2.0,24
17,659,900,Air,0.05,Leather scraps,No Catalyst,0.0,3.0,24
18,682,900,Air,0.05,Leather scraps,No Catalyst,0.0,6.0,24
19,702,900,Air,0.05,Leather scraps,No Catalyst,0.0,9.0,24
20,720,900,Air,0.05,Leather scraps,No Catalyst,0.0,13.0,24
21,737,900,Air,0.05,Leather scraps,No Catalyst,0.0,17.0,24
22,754,900,Air,0.05,Leather scraps,No Catalyst,0.0,20.0,24
23,768,900,Air,0.05,Leather scraps,No Catalyst,0.0,23.0,24
24,784,900,Air,0.05,Leather scraps,No Catalyst,0.0,24.0,24
25,797,900,Air,0.05,Leather scraps,No Catalyst,0.0,26.0,24
26,800,900,Air,0.05,Leather scraps,No Catalyst,0.0,25.0,24
27,810,900,Air,0.05,Leather scraps,No Catalyst,0.0,27.0,24
28,823,900,Air,0.05,Leather scraps,No Catalyst,0.0,27.0,24
29,835,900,Air,0.05,Leather scraps,No Catalyst,0.0,25.0,24
30,847,900,Air,0.05,Leather scraps,No Catalyst,0.0,24.0,24
31,859,900,Air,0.05,Leather scraps,No Catalyst,0.0,22.0,24
32,869,900,Air,0.05,Leather scraps,No Catalyst,0.0,20.0,24
33,879,900,Air,0.05,Leather scraps,No Catalyst,0.0,18.0,24
34,889,900,Air,0.05,Leather scraps,No Catalyst,0.0,16.0,24
35,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,14.0,24
36,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,13.0,24
37,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,12.0,24
38,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,10.0,24
39,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,8.0,24
40,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,7.0,24
41,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,6.0,24
42,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,6.0,24
43,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,6.0,24
44,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,5.0,24
45,900,900,Air,0.05,Leather scraps,No Catalyst,0.0,5.0,24
1,12,900,Air,0.05,TWTS,Marble dust,5.0,0.0,6
2,15,900,Air,0.05,TWTS,Marble dust,5.0,0.0,6
3,18,900,Air,0.05,TWTS,Marble dust,5.0,0.0,6
4,28,900,Air,0.05,TWTS,Marble dust,5.0,0.0,6
5,47,900,Air,0.05,TWTS,Marble dust,5.0,0.0,6
6,77,900,Air,0.05,TWTS,Marble dust,5.0,0.0,6
7,118,900,Air,0.05,TWTS,Marble dust,5.0,1.0,6
8,167,900,Air,0.05,TWTS,Marble dust,5.0,1.0,6
9,226,900,Air,0.05,TWTS,Marble dust,5.0,1.22,6
10,290,900,Air,0.05,TWTS,Marble dust,5.0,1.25,6
11,355,900,Air,0.05,TWTS,Marble dust,5.0,1.26,6
12,413,900,Air,0.05,TWTS,Marble dust,5.0,1.27,6
13,466,900,Air,0.05,TWTS,Marble dust,5.0,1.27,6
14,510,900,Air,0.05,TWTS,Marble dust,5.0,1.58,6
15,549,900,Air,0.05,TWTS,Marble dust,5.0,2.4,6
16,581,900,Air,0.05,TWTS,Marble dust,5.0,4.07,6
17,610,900,Air,0.05,TWTS,Marble dust,5.0,6.65,6
18,636,900,Air,0.05,TWTS,Marble dust,5.0,10.02,6
19,659,900,Air,0.05,TWTS,Marble dust,5.0,13.51,6
20,682,900,Air,0.05,TWTS,Marble dust,5.0,16.72,6
21,702,900,Air,0.05,TWTS,Marble dust,5.0,19.46,6
22,720,900,Air,0.05,TWTS,Marble dust,5.0,21.21,6
23,737,900,Air,0.05,TWTS,Marble dust,5.0,22.83,6
24,754,900,Air,0.05,TWTS,Marble dust,5.0,24.27,6
25,768,900,Air,0.05,TWTS,Marble dust,5.0,25.25,6
26,784,900,Air,0.05,TWTS,Marble dust,5.0,26.14,6
27,797,900,Air,0.05,TWTS,Marble dust,5.0,26.98,6
28,810,900,Air,0.05,TWTS,Marble dust,5.0,27.43,6
29,823,900,Air,0.05,TWTS,Marble dust,5.0,27.63,6
30,835,900,Air,0.05,TWTS,Marble dust,5.0,27.58,6
31,847,900,Air,0.05,TWTS,Marble dust,5.0,27.27,6
32,859,900,Air,0.05,TWTS,Marble dust,5.0,26.4,6
33,869,900,Air,0.05,TWTS,Marble dust,5.0,24.24,6
34,879,900,Air,0.05,TWTS,Marble dust,5.0,20.87,6
35,900,900,Air,0.05,TWTS,Marble dust,5.0,15.37,6
36,900,900,Air,0.05,TWTS,Marble dust,5.0,12.17,6
37,900,900,Air,0.05,TWTS,Marble dust,5.0,11.05,6
38,900,900,Air,0.05,TWTS,Marble dust,5.0,10.57,6
39,900,900,Air,0.05,TWTS,Marble dust,5.0,9.42,6
40,900,900,Air,0.05,TWTS,Marble dust,5.0,8.83,6
1,6,900,Air,0.05,TWTS,Marble dust,10.0,0.0,0
2,9,900,Air,0.05,TWTS,Marble dust,10.0,0.0,0
3,12,900,Air,0.05,TWTS,Marble dust,10.0,0.0,0
4,15,900,Air,0.05,TWTS,Marble dust,10.0,0.0,0
5,18,900,Air,0.05,TWTS,Marble dust,10.0,0.0,0
6,28,900,Air,0.05,TWTS,Marble dust,10.0,0.0,0
7,47,900,Air,0.05,TWTS,Marble dust,10.0,0.0,0
8,77,900,Air,0.05,TWTS,Marble dust,10.0,0.0,0
9,118,900,Air,0.05,TWTS,Marble dust,10.0,1.0,0
10,167,900,Air,0.05,TWTS,Marble dust,10.0,1.0,0
11,226,900,Air,0.05,TWTS,Marble dust,10.0,1.0,0
12,290,900,Air,0.05,TWTS,Marble dust,10.0,1.0,0
13,355,900,Air,0.05,TWTS,Marble dust,10.0,1.0,0
14,413,900,Air,0.05,TWTS,Marble dust,10.0,1.0,0
15,466,900,Air,0.05,TWTS,Marble dust,10.0,2.0,0
16,510,900,Air,0.05,TWTS,Marble dust,10.0,2.0,0
17,549,900,Air,0.05,TWTS,Marble dust,10.0,3.0,0
18,581,900,Air,0.05,TWTS,Marble dust,10.0,5.0,0
19,610,900,Air,0.05,TWTS,Marble dust,10.0,8.0,0
20,636,900,Air,0.05,TWTS,Marble dust,10.0,10.0,0
21,659,900,Air,0.05,TWTS,Marble dust,10.0,12.0,0
22,682,900,Air,0.05,TWTS,Marble dust,10.0,14.0,0
23,702,900,Air,0.05,TWTS,Marble dust,10.0,15.0,0
24,720,900,Air,0.05,TWTS,Marble dust,10.0,16.0,0
25,737,900,Air,0.05,TWTS,Marble dust,10.0,17.0,0
26,754,900,Air,0.05,TWTS,Marble dust,10.0,18.0,0
27,768,900,Air,0.05,TWTS,Marble dust,10.0,18.0,0
28,784,900,Air,0.05,TWTS,Marble dust,10.0,18.0,0
29,797,900,Air,0.05,TWTS,Marble dust,10.0,18.0,0
30,810,900,Air,0.05,TWTS,Marble dust,10.0,18.0,0
31,823,900,Air,0.05,TWTS,Marble dust,10.0,18.0,0
32,835,900,Air,0.05,TWTS,Marble dust,10.0,18.0,0
33,847,900,Air,0.05,TWTS,Marble dust,10.0,17.0,0
34,859,900,Air,0.05,TWTS,Marble dust,10.0,16.0,0
35,869,900,Air,0.05,TWTS,Marble dust,10.0,14.0,0
36,879,900,Air,0.05,TWTS,Marble dust,10.0,13.0,0
37,889,900,Air,0.05,TWTS,Marble dust,10.0,12.0,0
38,900,900,Air,0.05,TWTS,Marble dust,10.0,11.0,0
39,900,900,Air,0.05,TWTS,Marble dust,10.0,9.0,0
40,900,900,Air,0.05,TWTS,Marble dust,10.0,8.0,0
41,900,900,Air,0.05,TWTS,Marble dust,10.0,7.0,0
