Time;Temperature;ProcessTemperature;AgentType;AgentFlow;SampleType;CatalystType;CatalystRatio;Hydrogen
62;900;900;Air;0.1;TWTS;Al-Ni;5;2.85
63;900;900;Air;0.1;TWTS;Al-Ni;5;2.51
64;900;900;Air;0.1;TWTS;Al-Ni;5;2.39
65;900;900;Air;0.1;TWTS;Al-Ni;5;2.46
66;900;900;Air;0.1;TWTS;Al-Ni;5;2.42
67;900;900;Air;0.1;TWTS;Al-Ni;5;2.12
68;900;900;Air;0.1;TWTS;Al-Ni;5;1.95
69;900;900;Air;0.1;TWTS;Al-Ni;5;1.9
70;900;900;Air;0.1;TWTS;Al-Ni;5;1.54
1;6;900;Air;0.1;TWTS;Al-Ni;7.5;0
2;9;900;Air;0.1;TWTS;Al-Ni;7.5;0
3;12;900;Air;0.1;TWTS;Al-Ni;7.5;0
4;15;900;Air;0.1;TWTS;Al-Ni;7.5;0
5;18;900;Air;0.1;TWTS;Al-Ni;7.5;0
6;28;900;Air;0.1;TWTS;Al-Ni;7.5;0
7;47;900;Air;0.1;TWTS;Al-Ni;7.5;0
8;77;900;Air;0.1;TWTS;Al-Ni;7.5;0
9;118;900;Air;0.1;TWTS;Al-Ni;7.5;0
10;167;900;Air;0.1;TWTS;Al-Ni;7.5;0
11;226;900;Air;0.1;TWTS;Al-Ni;7.5;0
12;290;900;Air;0.1;TWTS;Al-Ni;7.5;0
13;355;900;Air;0.1;TWTS;Al-Ni;7.5;0
14;413;900;Air;0.1;TWTS;Al-Ni;7.5;0
15;466;900;Air;0.1;TWTS;Al-Ni;7.5;0
16;510;900;Air;0.1;TWTS;Al-Ni;7.5;0
17;549;900;Air;0.1;TWTS;Al-Ni;7.5;0
18;581;900;Air;0.1;TWTS;Al-Ni;7.5;0
19;610;900;Air;0.1;TWTS;Al-Ni;7.5;0
20;636;900;Air;0.1;TWTS;Al-Ni;7.5;1.36
21;659;900;Air;0.1;TWTS;Al-Ni;7.5;2.96
22;682;900;Air;0.1;TWTS;Al-Ni;7.5;5.38
23;702;900;Air;0.1;TWTS;Al-Ni;7.5;8.26
24;720;900;Air;0.1;TWTS;Al-Ni;7.5;11.16
25;737;900;Air;0.1;TWTS;Al-Ni;7.5;14.28
26;754;900;Air;0.1;TWTS;Al-Ni;7.5;17.06
27;768;900;Air;0.1;TWTS;Al-Ni;7.5;19.65
28;784;900;Air;0.1;TWTS;Al-Ni;7.5;21.76
29;797;900;Air;0.1;TWTS;Al-Ni;7.5;23.52
30;810;900;Air;0.1;TWTS;Al-Ni;7.5;24.89
31;823;900;Air;0.1;TWTS;Al-Ni;7.5;26.2
32;835;900;Air;0.1;TWTS;Al-Ni;7.5;27.21
33;847;900;Air;0.1;TWTS;Al-Ni;7.5;27.89
34;859;900;Air;0.1;TWTS;Al-Ni;7.5;27.43
35;869;900;Air;0.1;TWTS;Al-Ni;7.5;26.31
36;879;900;Air;0.1;TWTS;Al-Ni;7.5;24.37
37;889;900;Air;0.1;TWTS;Al-Ni;7.5;21.86
38;900;900;Air;0.1;TWTS;Al-Ni;7.5;18.83
39;900;900;Air;0.1;TWTS;Al-Ni;7.5;15.67
40;900;900;Air;0.1;TWTS;Al-Ni;7.5;13.44
41;900;900;Air;0.1;TWTS;Al-Ni;7.5;10.38
42;900;900;Air;0.1;TWTS;Al-Ni;7.5;7.77
43;900;900;Air;0.1;TWTS;Al-Ni;7.5;6.44
44;900;900;Air;0.1;TWTS;Al-Ni;7.5;5.91
45;900;900;Air;0.1;TWTS;Al-Ni;7.5;5.21
46;900;900;Air;0.1;TWTS;Al-Ni;7.5;4.02
47;900;900;Air;0.1;TWTS;Al-Ni;7.5;3.39
48;900;900;Air;0.1;TWTS;Al-Ni;7.5;3.39
49;900;900;Air;0.1;TWTS;Al-Ni;7.5;3.16
50;900;900;Air;0.1;TWTS;Al-Ni;7.5;2.57
51;900;900;Air;0.1;TWTS;Al-Ni;7.5;2.2
52;900;900;Air;0.1;TWTS;Al-Ni;7.5;2.1
53;900;900;Air;0.1;TWTS;Al-Ni;7.5;2.05
54;900;900;Air;0.1;TWTS;Al-Ni;7.5;1.69
55;900;900;Air;0.1;TWTS;Al-Ni;7.5;1.4
56;900;900;Air;0.1;TWTS;Al-Ni;7.5;1.34
57;900;900;Air;0.1;TWTS;Al-Ni;7.5;1.39
58;900;900;Air;0.1;TWTS;Al-Ni;7.5;1.11
59;900;900;Air;0.1;TWTS;Al-Ni;7.5;0.93
60;900;900;Air;0.1;TWTS;Al-Ni;7.5;0.9
1;6;900;Air;0.1;TWTS;Al-Ni;10;0
2;9;900;Air;0.1;TWTS;Al-Ni;10;0
3;12;900;Air;0.1;TWTS;Al-Ni;10;0
4;15;900;Air;0.1;TWTS;Al-Ni;10;0
5;18;900;Air;0.1;TWTS;Al-Ni;10;0
6;28;900;Air;0.1;TWTS;Al-Ni;10;0
7;47;900;Air;0.1;TWTS;Al-Ni;10;0
8;77;900;Air;0.1;TWTS;Al-Ni;10;0
9;118;900;Air;0.1;TWTS;Al-Ni;10;0
10;167;900;Air;0.1;TWTS;Al-Ni;10;0
11;226;900;Air;0.1;TWTS;Al-Ni;10;0
12;290;900;Air;0.1;TWTS;Al-Ni;10;0
13;355;900;Air;0.1;TWTS;Al-Ni;10;0
14;413;900;Air;0.1;TWTS;Al-Ni;10;0
15;466;900;Air;0.1;TWTS;Al-Ni;10;0
16;510;900;Air;0.1;TWTS;Al-Ni;10;0
17;549;900;Air;0.1;TWTS;Al-Ni;10;0
18;581;900;Air;0.1;TWTS;Al-Ni;10;0
19;610;900;Air;0.1;TWTS;Al-Ni;10;0
20;636;900;Air;0.1;TWTS;Al-Ni;10;0.64
21;659;900;Air;0.1;TWTS;Al-Ni;10;1.75
22;682;900;Air;0.1;TWTS;Al-Ni;10;3.64
23;702;900;Air;0.1;TWTS;Al-Ni;10;6.02
24;720;900;Air;0.1;TWTS;Al-Ni;10;8.93
25;737;900;Air;0.1;TWTS;Al-Ni;10;11.78
26;754;900;Air;0.1;TWTS;Al-Ni;10;14.72
27;768;900;Air;0.1;TWTS;Al-Ni;10;17.28
28;784;900;Air;0.1;TWTS;Al-Ni;10;19.62
29;797;900;Air;0.1;TWTS;Al-Ni;10;21.49
30;810;900;Air;0.1;TWTS;Al-Ni;10;23.14
31;823;900;Air;0.1;TWTS;Al-Ni;10;24.28
32;835;900;Air;0.1;TWTS;Al-Ni;10;25.09
33;847;900;Air;0.1;TWTS;Al-Ni;10;25.54
34;859;900;Air;0.1;TWTS;Al-Ni;10;25.63
35;869;900;Air;0.1;TWTS;Al-Ni;10;25.28
36;879;900;Air;0.1;TWTS;Al-Ni;10;24.29
37;889;900;Air;0.1;TWTS;Al-Ni;10;22.49
38;900;900;Air;0.1;TWTS;Al-Ni;10;20.04
39;900;900;Air;0.1;TWTS;Al-Ni;10;17.2
40;900;900;Air;0.1;TWTS;Al-Ni;10;15.09
41;900;900;Air;0.1;TWTS;Al-Ni;10;13.63
42;900;900;Air;0.1;TWTS;Al-Ni;10;12.3
43;900;900;Air;0.1;TWTS;Al-Ni;10;10.47
44;900;900;Air;0.1;TWTS;Al-Ni;10;8.59
45;900;900;Air;0.1;TWTS;Al-Ni;10;7.41
46;900;900;Air;0.1;TWTS;Al-Ni;10;6.96
47;900;900;Air;0.1;TWTS;Al-Ni;10;6.9
48;900;900;Air;0.1;TWTS;Al-Ni;10;6.9
49;900;900;Air;0.1;TWTS;Al-Ni;10;6.44
50;900;900;Air;0.1;TWTS;Al-Ni;10;5.86
51;900;900;Air;0.1;TWTS;Al-Ni;10;5.53
52;900;900;Air;0.1;TWTS;Al-Ni;10;5.45
53;900;900;Air;0.1;TWTS;Al-Ni;10;5.59
54;900;900;Air;0.1;TWTS;Al-Ni;10;5.76
55;900;900;Air;0.1;TWTS;Al-Ni;10;5.69
56;900;900;Air;0.1;TWTS;Al-Ni;10;5.49
57;900;900;Air;0.1;TWTS;Al-Ni;10;5.37
58;900;900;Air;0.1;TWTS;Al-Ni;10;5.43
59;900;900;Air;0.1;TWTS;Al-Ni;10;5.67
60;900;900;Air;0.1;TWTS;Al-Ni;10;5.97
60;900;900;Air;0.1;TWTS;Al-Ni;10;6.11
60;900;900;Air;0.1;TWTS;Al-Ni;10;6.08
60;900;900;Air;0.1;TWTS;Al-Ni;10;6.07
1;6;1000;Air;0.1;TWTS;Al-Ni;5;0
2;9;1000;Air;0.1;TWTS;Al-Ni;5;0
3;12;1000;Air;0.1;TWTS;Al-Ni;5;0
4;15;1000;Air;0.1;TWTS;Al-Ni;5;0
5;18;1000;Air;0.1;TWTS;Al-Ni;5;0
6;28;1000;Air;0.1;TWTS;Al-Ni;5;0
7;47;1000;Air;0.1;TWTS;Al-Ni;5;0
8;77;1000;Air;0.1;TWTS;Al-Ni;5;0
9;118;1000;Air;0.1;TWTS;Al-Ni;5;0
10;167;1000;Air;0.1;TWTS;Al-Ni;5;0
11;226;1000;Air;0.1;TWTS;Al-Ni;5;0
12;290;1000;Air;0.1;TWTS;Al-Ni;5;0
13;355;1000;Air;0.1;TWTS;Al-Ni;5;0
14;413;1000;Air;0.1;TWTS;Al-Ni;5;0
15;466;1000;Air;0.1;TWTS;Al-Ni;5;0
16;510;1000;Air;0.1;TWTS;Al-Ni;5;0
17;549;1000;Air;0.1;TWTS;Al-Ni;5;0
18;581;1000;Air;0.1;TWTS;Al-Ni;5;0
19;610;1000;Air;0.1;TWTS;Al-Ni;5;1.16
20;636;1000;Air;0.1;TWTS;Al-Ni;5;2.48
21;659;1000;Air;0.1;TWTS;Al-Ni;5;4.64
22;682;1000;Air;0.1;TWTS;Al-Ni;5;7.45
23;702;1000;Air;0.1;TWTS;Al-Ni;5;10.94
24;720;1000;Air;0.1;TWTS;Al-Ni;5;14.36
25;737;1000;Air;0.1;TWTS;Al-Ni;5;17.25
26;754;1000;Air;0.1;TWTS;Al-Ni;5;19.68
27;768;1000;Air;0.1;TWTS;Al-Ni;5;21.68
28;784;1000;Air;0.1;TWTS;Al-Ni;5;23.44
29;797;1000;Air;0.1;TWTS;Al-Ni;5;24.99
30;810;1000;Air;0.1;TWTS;Al-Ni;5;26.37
31;823;1000;Air;0.1;TWTS;Al-Ni;5;27.74
32;835;1000;Air;0.1;TWTS;Al-Ni;5;28.92
33;847;1000;Air;0.1;TWTS;Al-Ni;5;30.08
34;859;1000;Air;0.1;TWTS;Al-Ni;5;31
35;869;1000;Air;0.1;TWTS;Al-Ni;5;31.27
36;879;1000;Air;0.1;TWTS;Al-Ni;5;31.85
37;889;1000;Air;0.1;TWTS;Al-Ni;5;31.55
38;900;1000;Air;0.1;TWTS;Al-Ni;5;30.42
39;915;1000;Air;0.1;TWTS;Al-Ni;5;27.82
40;930;1000;Air;0.1;TWTS;Al-Ni;5;24.16
41;945;1000;Air;0.1;TWTS;Al-Ni;5;21.02
42;960;1000;Air;0.1;TWTS;Al-Ni;5;18.49
43;975;1000;Air;0.1;TWTS;Al-Ni;5;16.49
44;985;1000;Air;0.1;TWTS;Al-Ni;5;15.06
45;995;1000;Air;0.1;TWTS;Al-Ni;5;13.72
46;1000;1000;Air;0.1;TWTS;Al-Ni;5;12.43
47;1000;1000;Air;0.1;TWTS;Al-Ni;5;11.71
48;1000;1000;Air;0.1;TWTS;Al-Ni;5;10.93
49;1000;1000;Air;0.1;TWTS;Al-Ni;5;10.38
50;1000;1000;Air;0.1;TWTS;Al-Ni;5;9.84
51;1000;1000;Air;0.1;TWTS;Al-Ni;5;9.38
52;1000;1000;Air;0.1;TWTS;Al-Ni;5;8.98
53;1000;1000;Air;0.1;TWTS;Al-Ni;5;8.86
54;1000;1000;Air;0.1;TWTS;Al-Ni;5;8.56
55;1000;1000;Air;0.1;TWTS;Al-Ni;5;8.36
56;1000;1000;Air;0.1;TWTS;Al-Ni;5;8.01
57;1000;1000;Air;0.1;TWTS;Al-Ni;5;7.36
58;1000;1000;Air;0.1;TWTS;Al-Ni;5;6.78
59;1000;1000;Air;0.1;TWTS;Al-Ni;5;6.36
60;1000;1000;Air;0.1;TWTS;Al-Ni;5;6.27
61;1000;1000;Air;0.1;TWTS;Al-Ni;5;6.08
1;6;1000;Air;0.1;TWTS;Al-Ni;7.5;0
2;9;1000;Air;0.1;TWTS;Al-Ni;7.5;0
3;12;1000;Air;0.1;TWTS;Al-Ni;7.5;0
4;15;1000;Air;0.1;TWTS;Al-Ni;7.5;0
5;18;1000;Air;0.1;TWTS;Al-Ni;7.5;0
6;28;1000;Air;0.1;TWTS;Al-Ni;7.5;0
7;47;1000;Air;0.1;TWTS;Al-Ni;7.5;0
8;77;1000;Air;0.1;TWTS;Al-Ni;7.5;0
9;118;1000;Air;0.1;TWTS;Al-Ni;7.5;0
10;167;1000;Air;0.1;TWTS;Al-Ni;7.5;0
11;226;1000;Air;0.1;TWTS;Al-Ni;7.5;0
12;290;1000;Air;0.1;TWTS;Al-Ni;7.5;0
13;355;1000;Air;0.1;TWTS;Al-Ni;7.5;0
14;413;1000;Air;0.1;TWTS;Al-Ni;7.5;0
15;466;1000;Air;0.1;TWTS;Al-Ni;7.5;0
16;510;1000;Air;0.1;TWTS;Al-Ni;7.5;0
17;549;1000;Air;0.1;TWTS;Al-Ni;7.5;0
18;581;1000;Air;0.1;TWTS;Al-Ni;7.5;0
19;610;1000;Air;0.1;TWTS;Al-Ni;7.5;1.7
20;636;1000;Air;0.1;TWTS;Al-Ni;7.5;4
21;659;1000;Air;0.1;TWTS;Al-Ni;7.5;7.14
22;682;1000;Air;0.1;TWTS;Al-Ni;7.5;10.53
23;702;1000;Air;0.1;TWTS;Al-Ni;7.5;14.18
24;720;1000;Air;0.1;TWTS;Al-Ni;7.5;17.42
25;737;1000;Air;0.1;TWTS;Al-Ni;7.5;20.2
26;754;1000;Air;0.1;TWTS;Al-Ni;7.5;22.35
27;768;1000;Air;0.1;TWTS;Al-Ni;7.5;23.98
28;784;1000;Air;0.1;TWTS;Al-Ni;7.5;25.08
29;797;1000;Air;0.1;TWTS;Al-Ni;7.5;25.93
30;810;1000;Air;0.1;TWTS;Al-Ni;7.5;26.84
31;823;1000;Air;0.1;TWTS;Al-Ni;7.5;27.51
32;835;1000;Air;0.1;TWTS;Al-Ni;7.5;28.18
33;847;1000;Air;0.1;TWTS;Al-Ni;7.5;28.8
34;859;1000;Air;0.1;TWTS;Al-Ni;7.5;29.29
35;869;1000;Air;0.1;TWTS;Al-Ni;7.5;29.91
36;879;1000;Air;0.1;TWTS;Al-Ni;7.5;30.53
37;889;1000;Air;0.1;TWTS;Al-Ni;7.5;30.68
38;900;1000;Air;0.1;TWTS;Al-Ni;7.5;30.42
39;915;1000;Air;0.1;TWTS;Al-Ni;7.5;30.07
40;930;1000;Air;0.1;TWTS;Al-Ni;7.5;29.68
41;945;1000;Air;0.1;TWTS;Al-Ni;7.5;29.4
42;960;1000;Air;0.1;TWTS;Al-Ni;7.5;29.21
43;975;1000;Air;0.1;TWTS;Al-Ni;7.5;29.13
44;985;1000;Air;0.1;TWTS;Al-Ni;7.5;29.18
45;995;1000;Air;0.1;TWTS;Al-Ni;7.5;29.36
46;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;29.57
47;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;29.81
48;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;30.04
49;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;30.4
50;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;30.76
51;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;31.05
52;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;31.33
53;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;31.63
54;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;32.02
55;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;32.42
56;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;32.78
57;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;33.18
58;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;33.74
59;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;34.15
60;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;34.55
61;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;34.88
62;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;35.14
63;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;35.36
64;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;35.54
65;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;35.66
66;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;35.67
67;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;35.68
68;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;35.58
69;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;35.48
70;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;35.33
71;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;35.15
72;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;34.93
73;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;34.73
74;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;34.49
75;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;34.25
76;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;34
77;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;33.76
78;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;33.5
79;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;33.24
80;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;32.98
81;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;32.67
82;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;32.32
83;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;31.94
84;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;31.51
85;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;31.06
86;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;30.51
87;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;29.82
88;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;28.8
89;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;27.7
90;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;26.44
91;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;25.13
92;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;23.7
93;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;22.42
94;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;21.26
95;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;20.22
96;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;19.21
97;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;18.19
98;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;17.36
99;1000;1000;Air;0.1;TWTS;Al-Ni;7.5;16.48
1;6;1000;Air;0.1;TWTS;Al-Ni;10;0
2;9;1000;Air;0.1;TWTS;Al-Ni;10;0
3;12;1000;Air;0.1;TWTS;Al-Ni;10;0
4;15;1000;Air;0.1;TWTS;Al-Ni;10;0
5;18;1000;Air;0.1;TWTS;Al-Ni;10;0
6;28;1000;Air;0.1;TWTS;Al-Ni;10;0
7;47;1000;Air;0.1;TWTS;Al-Ni;10;0
8;77;1000;Air;0.1;TWTS;Al-Ni;10;0
9;118;1000;Air;0.1;TWTS;Al-Ni;10;0
10;167;1000;Air;0.1;TWTS;Al-Ni;10;0
11;226;1000;Air;0.1;TWTS;Al-Ni;10;0
12;290;1000;Air;0.1;TWTS;Al-Ni;10;0
13;355;1000;Air;0.1;TWTS;Al-Ni;10;0
14;413;1000;Air;0.1;TWTS;Al-Ni;10;0
15;466;1000;Air;0.1;TWTS;Al-Ni;10;0
16;510;1000;Air;0.1;TWTS;Al-Ni;10;0
17;549;1000;Air;0.1;TWTS;Al-Ni;10;0
18;581;1000;Air;0.1;TWTS;Al-Ni;10;0
19;610;1000;Air;0.1;TWTS;Al-Ni;10;0.65
20;636;1000;Air;0.1;TWTS;Al-Ni;10;1.97
21;659;1000;Air;0.1;TWTS;Al-Ni;10;3.89
22;682;1000;Air;0.1;TWTS;Al-Ni;10;6.48
23;702;1000;Air;0.1;TWTS;Al-Ni;10;9.51
24;720;1000;Air;0.1;TWTS;Al-Ni;10;13.52
25;737;1000;Air;0.1;TWTS;Al-Ni;10;16.97
26;754;1000;Air;0.1;TWTS;Al-Ni;10;19.66
27;768;1000;Air;0.1;TWTS;Al-Ni;10;21.95
28;784;1000;Air;0.1;TWTS;Al-Ni;10;23.86
29;797;1000;Air;0.1;TWTS;Al-Ni;10;25.56
30;810;1000;Air;0.1;TWTS;Al-Ni;10;27.11
31;823;1000;Air;0.1;TWTS;Al-Ni;10;28.59
32;835;1000;Air;0.1;TWTS;Al-Ni;10;30.13
33;847;1000;Air;0.1;TWTS;Al-Ni;10;31.37
34;859;1000;Air;0.1;TWTS;Al-Ni;10;32.54
35;869;1000;Air;0.1;TWTS;Al-Ni;10;33.52
36;879;1000;Air;0.1;TWTS;Al-Ni;10;34.29
37;889;1000;Air;0.1;TWTS;Al-Ni;10;34.73
38;900;1000;Air;0.1;TWTS;Al-Ni;10;34.74
39;915;1000;Air;0.1;TWTS;Al-Ni;10;34.16
40;930;1000;Air;0.1;TWTS;Al-Ni;10;33.31
41;945;1000;Air;0.1;TWTS;Al-Ni;10;32.47
42;960;1000;Air;0.1;TWTS;Al-Ni;10;31.74
43;975;1000;Air;0.1;TWTS;Al-Ni;10;31.16
44;985;1000;Air;0.1;TWTS;Al-Ni;10;30.7
45;995;1000;Air;0.1;TWTS;Al-Ni;10;30.45
46;1000;1000;Air;0.1;TWTS;Al-Ni;10;30.3
47;1000;1000;Air;0.1;TWTS;Al-Ni;10;30.21
48;1000;1000;Air;0.1;TWTS;Al-Ni;10;30.15
49;1000;1000;Air;0.1;TWTS;Al-Ni;10;30.12
50;1000;1000;Air;0.1;TWTS;Al-Ni;10;30.07
51;1000;1000;Air;0.1;TWTS;Al-Ni;10;29.95
52;1000;1000;Air;0.1;TWTS;Al-Ni;10;29.84
53;1000;1000;Air;0.1;TWTS;Al-Ni;10;29.7
54;1000;1000;Air;0.1;TWTS;Al-Ni;10;29.6
55;1000;1000;Air;0.1;TWTS;Al-Ni;10;29.48
56;1000;1000;Air;0.1;TWTS;Al-Ni;10;29.33
57;1000;1000;Air;0.1;TWTS;Al-Ni;10;29.19
58;1000;1000;Air;0.1;TWTS;Al-Ni;10;28.94
59;1000;1000;Air;0.1;TWTS;Al-Ni;10;28.49
60;1000;1000;Air;0.1;TWTS;Al-Ni;10;27.93
61;1000;1000;Air;0.1;TWTS;Al-Ni;10;27.19
62;1000;1000;Air;0.1;TWTS;Al-Ni;10;26.57
63;1000;1000;Air;0.1;TWTS;Al-Ni;10;25.87
64;1000;1000;Air;0.1;TWTS;Al-Ni;10;25.34
65;1000;1000;Air;0.1;TWTS;Al-Ni;10;24.88
66;1000;1000;Air;0.1;TWTS;Al-Ni;10;24.44
67;1000;1000;Air;0.1;TWTS;Al-Ni;10;23.82
68;1000;1000;Air;0.1;TWTS;Al-Ni;10;23.21
69;1000;1000;Air;0.1;TWTS;Al-Ni;10;22.55
70;1000;1000;Air;0.1;TWTS;Al-Ni;10;21.94
71;1000;1000;Air;0.1;TWTS;Al-Ni;10;21.42
72;1000;1000;Air;0.1;TWTS;Al-Ni;10;20.9
73;1000;1000;Air;0.1;TWTS;Al-Ni;10;20.39
74;1000;1000;Air;0.1;TWTS;Al-Ni;10;19.88
75;1000;1000;Air;0.1;TWTS;Al-Ni;10;19.31
76;1000;1000;Air;0.1;TWTS;Al-Ni;10;18.68
77;1000;1000;Air;0.1;TWTS;Al-Ni;10;18.1
78;1000;1000;Air;0.1;TWTS;Al-Ni;10;17.55
79;1000;1000;Air;0.1;TWTS;Al-Ni;10;17.03
80;1000;1000;Air;0.1;TWTS;Al-Ni;10;16.52
81;1000;1000;Air;0.1;TWTS;Al-Ni;10;16
82;1000;1000;Air;0.1;TWTS;Al-Ni;10;15.24
83;1000;1000;Air;0.1;TWTS;Al-Ni;10;14.59
84;1000;1000;Air;0.1;TWTS;Al-Ni;10;13.71
85;1000;1000;Air;0.1;TWTS;Al-Ni;10;13.01
86;1000;1000;Air;0.1;TWTS;Al-Ni;10;12.36
87;1000;1000;Air;0.1;TWTS;Al-Ni;10;11.78
88;1000;1000;Air;0.1;TWTS;Al-Ni;10;11.25
89;1000;1000;Air;0.1;TWTS;Al-Ni;10;10.81
90;1000;1000;Air;0.1;TWTS;Al-Ni;10;10.33
91;1000;1000;Air;0.1;TWTS;Al-Ni;10;8.72
92;1000;1000;Air;0.1;TWTS;Al-Ni;10;7.69
93;1000;1000;Air;0.1;TWTS;Al-Ni;10;7
94;1000;1000;Air;0.1;TWTS;Al-Ni;10;6.34
95;1000;1000;Air;0.1;TWTS;Al-Ni;10;5.69
96;1000;1000;Air;0.1;TWTS;Al-Ni;10;4.96
97;1000;1000;Air;0.1;TWTS;Al-Ni;10;4.28
1;21;800;Air;0.1;Leather scraps ;Al-Ni;5;0
2;28;800;Air;0.1;Leather scraps ;Al-Ni;5;7.52
3;47;800;Air;0.1;Leather scraps ;Al-Ni;5;2.8
4;77;800;Air;0.1;Leather scraps ;Al-Ni;5;1.79
5;118;800;Air;0.1;Leather scraps ;Al-Ni;5;1.4
6;167;800;Air;0.1;Leather scraps ;Al-Ni;5;1.22
7;226;800;Air;0.1;Leather scraps ;Al-Ni;5;1.14
8;290;800;Air;0.1;Leather scraps ;Al-Ni;5;1.09
9;355;800;Air;0.1;Leather scraps ;Al-Ni;5;1.05
10;413;800;Air;0.1;Leather scraps ;Al-Ni;5;0.96
11;466;800;Air;0.1;Leather scraps ;Al-Ni;5;0.68
12;510;800;Air;0.1;Leather scraps ;Al-Ni;5;0.12
13;549;800;Air;0.1;Leather scraps ;Al-Ni;5;0
14;581;800;Air;0.1;Leather scraps ;Al-Ni;5;0
15;610;800;Air;0.1;Leather scraps ;Al-Ni;5;0
16;636;800;Air;0.1;Leather scraps ;Al-Ni;5;-0.1
17;659;800;Air;0.1;Leather scraps ;Al-Ni;5;3.26
18;682;800;Air;0.1;Leather scraps ;Al-Ni;5;7.62
19;702;800;Air;0.1;Leather scraps ;Al-Ni;5;11.25
20;720;800;Air;0.1;Leather scraps ;Al-Ni;5;16.64
21;737;800;Air;0.1;Leather scraps ;Al-Ni;5;19.55
22;754;800;Air;0.1;Leather scraps ;Al-Ni;5;20.86
23;768;800;Air;0.1;Leather scraps ;Al-Ni;5;22.93
24;784;800;Air;0.1;Leather scraps ;Al-Ni;5;25.7
25;797;800;Air;0.1;Leather scraps ;Al-Ni;5;27.32
26;800;800;Air;0.1;Leather scraps ;Al-Ni;5;27.83
27;800;800;Air;0.1;Leather scraps ;Al-Ni;5;28.06
28;800;800;Air;0.1;Leather scraps ;Al-Ni;5;28.68
29;800;800;Air;0.1;Leather scraps ;Al-Ni;5;29.62
30;800;800;Air;0.1;Leather scraps ;Al-Ni;5;30.77
31;800;800;Air;0.1;Leather scraps ;Al-Ni;5;31.76
32;800;800;Air;0.1;Leather scraps ;Al-Ni;5;32.54
33;800;800;Air;0.1;Leather scraps ;Al-Ni;5;32.71
34;800;800;Air;0.1;Leather scraps ;Al-Ni;5;31.82
35;800;800;Air;0.1;Leather scraps ;Al-Ni;5;30.3
36;800;800;Air;0.1;Leather scraps ;Al-Ni;5;28.98
37;800;800;Air;0.1;Leather scraps ;Al-Ni;5;28.6
38;800;800;Air;0.1;Leather scraps ;Al-Ni;5;28.55
39;800;800;Air;0.1;Leather scraps ;Al-Ni;5;27.93
40;800;800;Air;0.1;Leather scraps ;Al-Ni;5;26.51
